CODE,NAME,STOCK EXCHANGE,YEAR,TARGET,EBIT,EBITDA,TOTAL EQUITY/TOTAL ASSETS,EPS,CASH/TOTAL CURRENT ASSETS,TOTAL CURRENT ASSET/TOTAL ASSET,LONG-TERM ASSETS/TOTAL ASSETS,QUICK RATIO,Market Value of Total Equity / Book Values of Total Liabilities,Sales/Total Assets,EBIT/Total Assets,Retain Earnings/Total Assets,Working Capitals/Total Asset,ROIC,YEAR.1,NET INCOME/TOTAL ASSET
CRC,CTCP Create Capital Việt Nam,1,2023,1.0,-0.17334991770456776,-0.19175675694933036,-0.04887098693595606,-0.10194815151118233,1.587457453064534,0.3472028282262226,0.6032554159049753,-0.1474398361381949,-0.25904096284428185,-0.11940376695204288,-0.06619084085377872,-0.061189888039370775,-0.09997472670713509,-0.1433091301342068,13.0,-0.11091632576959491
CRE,CTCP Bất động sản Thế Kỷ,1,2023,0.0,-0.15372023626103803,-0.16645182068485204,-0.04319663711656669,-0.10700941869385922,-0.21341723802970222,0.9633915064948484,0.17290040599423356,0.18460848206680613,-0.08507446217879318,-0.14935792471979195,-0.09296673061691495,-0.07476554301848219,0.03806387460781771,-0.6624170358694644,22.0,-0.6961760118855361
CSC,CTCP Tập đoàn COTANA,0,2023,1.0,-0.14473838226516605,-0.1727983528125765,-0.05808805251559909,-0.10337717528185862,-0.13447716245668895,1.5764613700506178,-0.2552763789928818,-0.33191112402986217,-0.26880537326361464,-0.14343579705665693,-0.07677312480536856,-0.06887743413912924,-0.006629334878590544,-0.2703339031526222,19.0,-0.38596726500796064
CSM,CTCP Công nghiệp Cao su Miền Nam,1,2023,1.0,-0.10082416108655448,-0.05074886974170128,-0.05816144210761941,-0.10414947952892852,0.41289852640673264,1.0507183184548272,0.11191010813269682,-0.2950168664515287,-0.2738234706489997,-0.05467133580895171,-0.07190894720366331,-0.1050621455800071,-0.12229321323628056,-0.2457757803690619,47.0,-0.4848514470945689
CSV,CTCP Hóa chất Cơ bản Miền Nam,1,2023,0.0,-0.07323135674232611,-0.0931038487947106,-0.04173885294779941,-0.07845796991799779,0.24547616832330896,1.0963866767502242,0.08001467175102578,0.25019827331717664,0.23223275623568412,-0.09148354184478959,-0.01909514101371942,0.08538875890070165,0.08089195844975723,0.4443921530309952,30.0,0.9415636693312712
CTB,CTCP Chế tạo Bơm Hải Dương,0,2023,0.0,-0.15986473661661846,-0.1833532450389487,-0.0531542703975057,-0.0781943167282464,-0.3808395961131259,0.7958666019185626,0.28990220189187554,-0.22737739422458406,-0.24263969625500384,-0.03344881051005632,-0.03550866033451766,-0.04219495079886599,-0.1098528487787694,0.6459381262202143,19.0,0.4789242944475258
CTC,CTCP Tập đoàn Hoàng Kim Tây Nguyên,0,2023,1.0,-0.19363039564736517,-0.21248683481014596,-0.05350120301432903,-0.10460222984809339,-0.4658519851917556,0.7804953008337705,0.3006377390154623,-0.27247037570921384,-0.3014003945751504,-0.15690647782917597,-0.10914196546839373,-0.19679667859112093,-0.12025125982338912,-0.9808258002356257,19.0,-1.663747461706005
CTD,CTCP Xây dựng Coteccons,1,2023,1.0,-0.10364672385139051,-0.10596862111952211,-0.056656955471202836,-0.09997544903279257,0.35477781142440423,1.4822286112264569,-0.18946286880045815,-0.15153919809134306,-0.27161036527106175,-0.1366145113427767,-0.09439180677747301,-0.030425760375393084,-0.023743741128979767,-0.5785806856773102,19.0,-0.6678703147467409
CTF,CTCP City Auto,1,2023,0.0,-0.10594283903617806,-0.13510798516661104,-0.059966158893210025,-0.10125216449122999,-0.26980300629614024,1.0139608593390197,0.13758204473257835,-0.23967548008402856,-0.2235247751076841,-0.01330216265389137,-0.07250426064273183,-0.10613256618606014,-0.12226731194374024,-0.17548873929887202,14.0,-0.5452815304965315
CTI,CTCP Đầu tư Phát triển Cường Thuận IDICO,1,2023,1.0,-0.06904875929869062,-0.06739834603140488,-0.059128850366069095,-0.0993414289921237,0.06764412994454279,-0.3912879412822715,1.1190279603207773,-0.35855697672532516,-0.2932834524105137,-0.14664863793870508,-0.06776598709552818,-0.08716071909432006,-0.19441744207729852,-0.16024576653666212,23.0,-0.4860284262503339
CTR,Tổng Công ty cổ phần Công trình Viettel,1,2023,0.0,0.10380568474035816,0.07377735265327187,-0.059982838345941925,-0.07877276217275787,0.7937193305446757,1.2191343129490717,-0.005714037743124152,-0.20483090348226915,-0.1327848874274929,-0.03883294145468927,-0.049547537191124216,-0.07184933950163763,-0.10051090171636093,0.7695755719581386,13.0,0.30682864561811773
CTT,CTCP Chế tạo Máy - Vinacomin,0,2023,0.0,-0.1803349513778913,-0.19366309633346304,-0.06635438928952433,-0.09109316745069782,-0.36782749574394796,1.1578718810893929,0.03707252325667844,-0.32371240012356584,-0.30551535409108677,0.08661244321174333,-0.07989119367050045,-0.10393522505013562,-0.20011132888394634,0.1945767660947783,19.0,-0.4662728418549672
CVN,CTCP Vinam,0,2023,1.0,-0.18623040793800427,-0.20809655871093538,-0.04135188964441954,-0.10535927064973978,-0.3331285614261399,1.508961308765226,-0.20813336814582653,0.7093268120697707,-0.20193136517494834,-0.14357180390931631,-0.08587272514279645,-0.05712349212616287,0.1630732799863699,-0.4490154171985265,16.0,-0.39391129299441585
CVT,CTCP CMC,1,2023,1.0,-0.08833963847641244,-0.08079888078843722,-0.06042651178861022,-0.09038185175692272,0.1526565190231724,1.0048271876799404,0.14396113200891256,-0.16588696492736163,-0.27591297822108696,-0.11504556619571518,-0.06283669929071199,-0.0578532713103418,-0.04113979208210243,-0.20004686208243233,17.0,-0.535067062072676
D11,CTCP Địa ốc 11,0,2023,1.0,-0.18631663206930443,-0.20885052386260358,-0.051606417183986196,-0.7475155104701285,0.4415251472189243,1.0195301713262632,0.13369235736895993,-0.11464494051300964,-0.26628360647981075,-0.1527145781732131,-0.08135422438664233,0.010349415652333131,-0.03336664745777919,-0.3575575806252674,31.0,-0.363420765171112
D2D,CTCP Phát triển Đô thị Công nghiệp số 2,1,2023,1.0,-0.17820403148275746,-0.2014745163227725,-0.04953149326413894,-0.10464410648040919,0.18995787341481607,-0.03841633377052042,0.8725773689619143,0.21125433476226915,-0.21073802647113435,-0.15078808866947593,-0.08910271701878617,0.01402762989775701,-0.08267455348407285,-0.48542918546380565,17.0,-0.48037332550029743
DAD,CTCP Đầu tư và Phát triển Giáo dục Đà Nẵng,0,2023,0.0,-0.1840720786272757,-0.20642999724501201,-0.04994180780134347,-0.09270085180690826,2.836619088505623,1.3000007230038482,-0.06219229826286355,-0.08389972586439845,-0.1872920097515235,0.05087673473868827,-0.04576480077419078,-0.006204437148964806,0.016361145701301136,0.3114395572717204,16.0,0.42822756995466627
DAG,CTCP Tập đoàn Nhựa Đông Á,1,2023,1.0,-0.2638018997293488,-0.2575347852046281,-0.06297513216604318,-0.13503936641775074,-0.42768315744216673,0.8457676373242647,0.25505060311385447,-0.3483085718424548,-0.3071232923558911,-0.11892497699142816,-0.13777425511729166,-0.14192584990645,-0.18259718794705904,-1.5592119333794772,22.0,-2.299974587100903
DAH,CTCP Tập đoàn Khách sạn Đông Á,1,2023,1.0,-0.1814627906918595,-0.19701199608484724,-0.042816345594279576,-0.10685228348007617,0.5994052983649506,-0.5178227096324448,1.2074016572221877,-0.276569737662362,-0.17470368012615073,-0.15699134271148227,-0.08871648489757838,-0.09337272211881745,-0.1700115307187507,-0.568418703835837,20.0,-0.6615103847452384
DAT,CTCP Đầu tư du lịch và Phát triển Thủy sản,1,2023,0.0,-0.1336933820027881,-0.15072896511479836,-0.05289073504434181,-0.10704431588745572,3.087318888951786,0.9261885024200615,0.1988835175832046,-0.1474398361381949,-0.25519428323571897,-0.028557039519546884,-0.05855595104223487,-0.07103095188268119,-0.08170880452046898,-0.033220993518246776,15.0,-0.0930473754894501
DBC,CTCP Tập đoàn Dabaco Việt Nam,1,2023,1.0,-0.04613012621632669,0.09761202024172097,-0.05760434838637424,-0.10637037606644843,0.25068100847098007,0.6356931891654383,0.4017696104695412,-0.37905378649106597,-0.2479510497999862,-0.09421240114354315,-0.08616466468044783,-0.0642637832052597,-0.16543220418699545,-0.6412462403663952,19.0,-0.674920429301144
DBD,CTCP Dược - Trang thiết bị Y tế Bình Định (BIDIPHAR),1,2023,0.0,-0.05951684534723073,-0.08549152708744465,-0.04561182187214453,-0.08484076446939395,0.1370419985801588,0.8223765269778419,0.2713872900410519,-0.04495578730949089,0.3135409455241343,-0.09536493476272703,-0.021855991301793005,0.0018329710703545456,0.010920343066655794,0.863573903991766,28.0,1.1287788492326638
DBT,CTCP Dược phẩm Bến Tre,1,2023,1.0,-0.1663905046550045,-0.1891574100817701,-0.059939471768839,-0.10137101063465577,-0.2064774511661406,1.2028719219463209,0.005643849358641632,-0.30936463328754726,-0.2883789583787203,-0.08951050720110776,-0.06476733810828152,-0.08274240215034256,-0.12123525194711604,-0.16956091655801261,19.0,-0.45659879534301895
DC2,CTCP Đầu tư - Phát triển - Xây dựng (DIC) Số 2,0,2023,1.0,-0.17950279418097273,-0.20295402879668836,-0.06279499407653875,-0.10683114947872054,-0.28194763330737305,1.2558917720648792,-0.03138597434300568,-0.21302962738856548,-0.3071250893637326,-0.12061341958554803,-0.06326882387509683,-0.10954883177508404,-0.14382504489596143,-0.5074468127869977,18.0,-0.6631783532243585
DC4,CTCP Xây dựng DIC Holdings,1,2023,1.0,-0.12809294636147778,-0.1581573037060976,-0.055596142277454554,-0.09435236964741187,-0.3157790942672359,1.1436144424020493,0.04703012290754159,-0.3442092098893066,-0.26784214927154903,-0.13418194533229028,-0.05469203975620788,-0.08430117189146076,-0.08058706202557181,0.44269848939074974,18.0,0.12897297784088615
DCL,CTCP Dược phẩm Cửu Long,1,2023,0.0,-0.1483473777007152,-0.16405420615228622,-0.04831722910525727,-0.1002047920845407,-0.32098393441490713,0.7825002531491779,0.2992374515645598,-0.07980036391125028,-0.1256439909889889,-0.12186724104842442,-0.07702612474098747,-0.03925344317757913,-0.022040528660465228,-0.35925124426551297,19.0,-0.3344950367208768
DCM,CTCP Phân bón Dầu khí Cà Mau,1,2023,0.0,0.3181866054675082,0.5842582841783172,-0.0477467918218266,-0.08981997432581966,1.0296720839057703,1.3409908592299609,-0.0908203972590951,0.07802507128495395,-0.03545103227884149,-0.0970581074749356,-0.060341610892055954,-0.006024258025015003,0.07230803084656441,0.16155032510999023,12.0,0.2803303772377938
DDG,CTCP Đầu tư Công nghiệp Xuất nhập khẩu Đông Dương,0,2023,1.0,-0.23452705231016918,-0.22302317425990117,-0.056943842058191356,-0.12778596842162132,-0.3738998092495643,0.23113836641206711,0.684316500562783,-0.22737739422458406,-0.286048817393206,-0.12825774255477645,-0.1313344782868991,-0.13184532354105505,-0.16851906435832315,-1.3229458555652247,13.0,-2.377011059624901
DGC,CTCP Tập đoàn Hóa chất Đức Giang,1,2023,0.0,1.2344080261486188,1.0968771402489232,-0.043730379603987214,-0.051845826680112284,0.2715003690616649,1.202649149466831,0.005799436853186393,0.2563473162468989,0.566846657153662,-0.11323102224420724,0.007960363663912087,0.022943769619369236,0.07591617633552798,1.3098542731964655,19.0,2.0043662759923047
DGW,CTCP Thế Giới Số,1,2023,0.0,0.04786591357387144,0.0019478011085064778,-0.05788456319227001,-0.09018303559602162,1.3723240602941242,1.4419067924388136,-0.16130153228786084,-0.2622219708263434,-0.1616284280979221,0.028411158683645975,-0.06201240673674879,-0.07300453087586156,-0.05552835898393467,0.09380377950016863,20.0,-0.0621853046923589
DHA,CTCP Hóa An,1,2023,0.0,-0.14321200853690907,-0.16993717517467444,-0.039720639167240585,-0.06734487708169777,2.3334845408974068,1.1191094696581778,0.06414474730746265,1.281187804533939,0.9458542092204255,-0.10056965198214969,0.021162195314655706,0.05278449632663614,0.11615392222853992,1.165046031955472,28.0,2.0645769678424224
DHC,CTCP Đông Hải Bến Tre,1,2023,0.0,-0.03356261958878803,-0.045720986820891145,-0.04838061102563846,-0.0823051409055132,0.734731142204402,0.7742576714080578,0.304994188862715,-0.17613536981023203,-0.06800272898120692,-0.0769039927454216,-0.03604892207692474,-0.016054679416298064,-0.06248800944307103,0.46640978035418723,20.0,0.7323649452021259
DHG,CTCP Dược Hậu Giang,1,2023,0.0,0.2890118628971062,0.22104169647586122,-0.04289974285793904,13.474141057325772,-0.2906223668868251,1.1106441154375677,0.07005707210016263,0.12926709569930595,0.6488600605527582,-0.08944688431740733,-0.007032880314574,0.09163660574879029,0.07374769034091554,1.0795160181230723,19.0,1.6403644592202633
DHM,CTCP Thương mại và Khai thác Khoáng sản Dương Hiếu,1,2023,0.0,-0.1817625798361622,-0.2041240986097779,-0.05695384972983049,-0.10579871437545853,-0.2854175267391539,1.1431688974430698,0.04734129789663106,-0.21712898934171365,-0.28130952443904045,0.05780982348631677,-0.08676918001286117,-0.09914231938317385,-0.10037098538897289,-0.4718798763418413,20.0,-0.6139632162334318
DHP,CTCP Điện cơ Hải Phòng,0,2023,0.0,-0.18465523163595682,-0.2070660909883795,-0.04261285627095051,-0.09980709453433924,-0.14054947596230538,0.9400003961484256,0.18923709292143093,-0.2929671854749546,-0.09075387232561057,-0.07939384870522223,-0.06045001420227062,0.013153837588501917,0.040626493503523264,-0.1043548664085594,19.0,0.1126932549329499
DHT,CTCP Dược phẩm Hà Tây,0,2023,0.0,-0.1389907152337634,-0.1633919745510949,-0.050202007263960964,-0.0978293042408083,2.1287608284223394,0.632351601973092,0.40410342288771234,-0.20688058445884322,-0.10428159043098927,-0.07915936344449284,-0.06580716530466567,-0.09477981111517794,-0.07224135589890089,-0.08657139818598117,22.0,-0.07537980538822686
DIG,Tổng Công ty cổ phần Đầu tư Phát triển Xây dựng,1,2023,1.0,-0.07600373553018816,-0.10105678080906877,-0.0538581433027915,-0.1058823371832916,0.9654790554178254,1.2538868197494715,-0.029985686892103056,-0.20483090348226915,-0.15877071340345697,-0.15549879118346194,-0.09121274073038119,-0.10192730399164614,0.008671650045699806,-0.5514820674333816,15.0,-0.5626929780821828
DL1,CTCP Tập đoàn Alpha Seven,0,2023,1.0,-0.11869033425375845,-0.13211985187979536,-0.050105266438116,-0.10390565577254783,-0.40686379685148194,-0.020148990452361668,0.859819194409246,0.2911918928486583,-0.27800681119494813,-0.15135433309047344,-0.06372237712798967,-0.08958976269556476,-0.08889334794581723,-0.22799231214648372,16.0,-0.46154873983029243
DLG,CTCP Tập đoàn Đức Long Gia Lai,1,2023,1.0,-0.08360342895531078,-0.04748114288617363,-0.06351554643455647,-0.10957759122896361,0.5759835177004303,0.06339068935629151,0.8014738839549698,-0.31961303817041764,-0.30261533656017797,-0.14465998284848425,-0.07637639432387808,-0.2529829142328055,-0.25228523689400434,-0.2110556757440283,16.0,-0.9857836829084549
DNC,CTCP Điện Nước Lắp máy Hải Phòng,0,2023,0.0,-0.17211481231215295,-0.19458263610499446,-0.04787689155313535,-0.07425119476544047,0.9542019017645376,0.6824754098582839,0.36909623661514657,-0.12489334539588004,0.08790952912360439,0.18317965804230454,0.03201639006365965,-0.014752170757171423,-0.07316387734769512,2.070309247666713,18.0,2.180855798370621
DNP,CTCP DNP Holding,0,2023,1.0,0.1506531615959542,0.2785065701048972,-0.059786020803705604,-0.10431470306421806,0.6184897122397451,0.5443564725746441,0.46556048323288324,-0.1925328176228247,-0.2963801561321431,-0.12336769392743119,-0.07393636696955683,-0.11126416460528034,-0.1061927532675953,-0.35247658970453083,30.0,-0.6647787626641624
DP3,CTCP Dược phẩm Trung ương 3,0,2023,0.0,-0.12761670822019397,-0.15488637246523623,-0.04217919049992134,-0.07400136999632917,-0.3452731884373727,0.9081439315813924,0.21148610464132828,0.24814859234060252,0.8754679908123215,-0.10558245467464196,0.03154861965111556,0.04274463380957881,0.040809490541957455,1.5461203510107184,20.0,2.266642612637272
DPC,CTCP Nhựa Đà Nẵng,0,2023,1.0,-0.1934714979072742,-0.2141531212943848,-0.05777447880423953,-0.12842677221581172,0.8622497258223465,-0.32913441950463346,1.0756190493427957,-0.37905378649106597,-0.2658645032942121,-0.1300601754402506,-0.12658935913838318,-0.10220389687672654,-0.20229038759243878,-1.2187855416901239,23.0,-2.0260109228424934
DPG,CTCP Tập đoàn Đạt Phương,1,2023,1.0,0.017066236704247655,0.010647160721024564,-0.057834524834074336,-0.08489490404076794,2.4878947986116526,0.6521783526476791,0.39025613587323077,-0.2376257991074544,-0.26691303912554254,-0.12178204247855615,-0.06290882379454303,-0.05036130031747582,-0.11275576149183739,-0.0594727799420526,21.0,-0.2795793587237218
DPM,Tổng Công ty Phân bón và Hóa chất Dầu khí - CTCP,1,2023,0.0,0.10801367365163776,0.1719160240098328,-0.040624665505309084,-0.08268463973232508,0.6557910666313888,1.014406404297999,0.13727086974348887,0.641687339842826,0.32214144013696777,-0.08350966202229998,-0.07300159728490856,0.08328516958486827,0.08848735610844313,-0.35078292606428524,16.0,-0.160366006202858
DQC,CTCP Tập đoàn Điện Quang,1,2023,1.0,-0.19531777761525213,-0.20594677566510008,-0.04961822641834477,-0.11459730792132096,-0.28108015994942787,0.9772034002232122,0.16325398133245989,-0.15358887906791716,-0.256347963141711,-0.11660384796259875,-0.10198351759788886,-0.028353404899327903,-0.02471416863152439,-0.8131530998513173,30.0,-0.9881861869875957
DRC,CTCP Cao su Đà Nẵng,1,2023,0.0,-0.05906881199938402,-0.07333240665077946,-0.051426279094481775,-0.0942740303399177,0.7477432425735799,0.9083667040608822,0.21133051714678355,-0.276569737662362,-0.1414622062092658,-0.05841875920663492,-0.05386783103022063,-0.04499306626239144,-0.07253326696327236,0.1700186433112179,18.0,0.2822628598548748
DRH,CTCP DRH Holdings,1,2023,1.0,-0.1921749532139364,-0.21376499856549147,-0.056693650267212986,-0.11205437877672468,-0.14054947596230538,0.9772034002232122,0.16325398133245989,-0.28476846156865826,-0.29441138708281783,-0.15991547192972536,-0.09932449263223544,-0.1001974354334689,-0.1282878863026445,-0.7394787315006365,17.0,-1.0270597595774267
DRL,CTCP Thủy điện - Điện Lực 3,1,2023,0.0,-0.162359689391352,-0.1880211070010906,-0.04043785563471191,-0.06948202035458612,-0.25939332600079784,1.0025994628850428,0.14551700695435993,0.7216248979292151,2.857376822431168,-0.10173566326969005,0.15507974521927442,-0.05521815153729336,0.0796287113962746,3.2389371594361345,20.0,5.138276880713133
DS3,CTCP Quản lý Đường sông Số 3,0,2023,1.0,-0.19006474547513633,-0.2117650941170695,-0.04935135517463452,-0.10525868845810281,0.5291399563713896,0.30131169745133574,0.6353064397811911,-0.1699863268805098,-0.2343985935164621,-0.1596871809001349,-0.08517279025702669,-0.18093819676527217,-0.1267805529582248,-0.3499360942441625,17.0,-0.4119018959732242
DSN,CTCP Công viên nước Đầm Sen,1,2023,0.0,-0.13440350407019652,-0.16439028401435346,-0.039060132839057696,9.141905601659133,0.5603689972574167,1.5149761657114489,-0.21233423049853445,1.9042908214124594,1.6164653281646373,-0.1066679964009234,0.09330570090419021,0.08498036780586359,0.19396578115724925,2.135515297816166,25.0,3.692548990505105
DST,CTCP Đầu tư Sao Thăng Long,0,2023,0.0,-0.19075125152960667,-0.21261655657111583,-0.03820614485918487,-0.10672495764474843,-0.3175140409831263,-0.2921541879093364,1.0497915252483694,-0.0019124868014352076,0.11238140348424076,-0.1506346926630556,-0.09654604581507627,-0.05164102072235228,-0.13517835440771436,-0.6835878313725336,18.0,-0.6504189771744828
DTA,CTCP Đệ Tam,1,2023,1.0,-0.1863853453592552,-0.20862225104228174,-0.05998951012703467,-0.10585624582359329,-0.11799516865573019,-9.946729828485816e-05,0.8458163199002195,-0.3893021913739364,-0.3000055849869749,-0.14961375858514409,-0.09046303829549551,-0.10216081439126372,-0.27603577540019525,-0.5260771128296985,20.0,-0.6547967405090042
DTD,CTCP Đầu tư Phát triển Thành Đạt,0,2023,1.0,-0.028691355071717207,-0.06898086528641284,-0.05077244454739164,-0.07808975560425543,0.06417423651276198,0.32448003531826886,0.6191253403485384,0.010385599058009285,-0.20640161308883748,-0.13328650054003147,-0.012176469062245381,-0.039211940701062487,-0.06689261910898128,0.860186576711275,22.0,0.6215072556219579
DTK,Tổng Công ty Điện lực TKV - CTCP,0,2023,1.0,0.20056637101715824,0.6299049450653798,-0.053137590944773806,-0.10224370138816491,-0.023440572639703262,0.14403432693157814,0.745151210929775,-0.2581226088731952,-0.2391439060318961,-0.10679409553698864,-0.07153156436744677,-0.08626752866327171,-0.1888785171209937,-0.1898848802409591,14.0,-0.27074125067164717
DTL,CTCP Đại Thiên Lộc,1,2023,1.0,-0.2033599124940005,-0.2089129749190297,-0.05702056754075805,-0.12339146593603467,-0.31664656762518106,1.0623024873882938,0.10381955841637046,-0.35650729574875106,-0.24695965791010538,-0.08745273356151512,-0.10590148837494255,-0.115013723473049,-0.10508456606903635,-0.9520335183514516,22.0,-1.7181046017314971
DTT,CTCP Kỹ nghệ Đô Thành,1,2023,0.0,-0.18660223414633065,-0.20613612567668507,-0.04417738893720189,-0.10045996558239012,2.235460051449599,0.5713119425929029,0.4467343963929701,-0.1412907932084727,0.07089652262983859,-0.0856245379108054,-0.06448432063487891,-0.07345083475563755,-0.04683844054188847,-0.15601160743604828,19.0,-0.02427968221538379
DVP,CTCP Đầu tư và Phát triển Cảng Đình Vũ,1,2023,0.0,-0.031469769112282414,-0.06077309484462196,-0.04150200471900656,-0.053603340669390265,-0.36435760231216713,1.1075253007247112,0.07223529702378895,0.5535510578501405,0.6423678976276419,-0.1350830912097578,0.014983312191115228,0.09636822159100154,0.08591880168784194,1.3022327868153605,20.0,2.021209723181636
DXG,CTCP Tập đoàn Đất Xanh,1,2023,1.0,0.2150725416206991,0.1515746510922179,-0.05312758327313467,-0.10519293823166308,-0.37563475596545476,1.4396790676439162,-0.15974565734241344,-0.2109799464119914,-0.246765280957666,-0.15051187894718818,-0.08274454228158744,-0.07445704582355736,0.04583455684769639,-0.5633377129151004,20.0,-0.6181154076407515
DXP,CTCP Cảng Đoạn Xá,0,2023,0.0,-0.1642773975053096,-0.18943134208313273,-0.04109502607234842,-0.10274843874152866,4.379854192290135,0.5777723444981054,0.44222235905117274,0.30144029773152864,0.1440952649371677,-0.1290057394712365,-0.06669342555665256,-0.028246119901328692,-0.008253974183301812,-0.060319611762175346,22.0,0.04995317946672477
DXS,CTCP Dịch vụ Bất động sản Đất Xanh,1,2023,1.0,-0.1728073827185158,-0.18052885655560164,-0.052080113641571904,-0.10895329021978237,-0.3435382417214823,1.509852398683185,-0.2087557181240055,-0.1064462166067133,-0.2660287173145072,-0.15038236558643048,-0.09776368478849715,-0.11114804855421578,0.04517350022475708,-0.7538748724427236,12.0,-0.8480245181069802
DXV,CTCP VICEM Vật liệu Xây dựng Đà Nẵng,1,2023,0.0,-0.1950792596432228,-0.2158547700837711,-0.0434868595941016,-0.11253719938794185,0.27410278913550046,1.4877979232137004,-0.19335255616407657,0.19280720597310236,-0.20164937004703407,-0.06137420461010489,-0.12912227720509498,-0.10455645888631611,0.13237529584145483,-1.3822240829738184,30.0,-1.5612198566214428
EBS,CTCP Sách Giáo dục tại Thành phố Hà Nội,0,2023,0.0,-0.18517428559697685,-0.20717464493086082,-0.04186561678856178,-0.09977245825433974,0.7876470170390593,0.6773516428300199,0.37267474898967545,0.31988742652069535,0.032339878268070485,-0.12746615937882586,-0.05738596814711881,-0.041569573050242836,0.01642929547821223,0.03452555209157484,19.0,0.2759486579265097
ECI,CTCP Tập Đoàn ECI,0,2023,0.0,-0.19385075532108195,-0.21493346975049155,-0.04703291124490165,-0.12852813714823966,-0.2992971004662771,1.4452483796311597,-0.16363534470603186,0.23175114452800996,-0.09298537987191467,-0.1333921181063633,-0.14768447942575735,-0.02327706156482003,0.10305451900444272,-1.8361259385596227,20.0,-2.2261765957972726
EID,CTCP Đầu tư và Phát triển Giáo dục Hà Nội,0,2023,0.0,-0.15454744457498934,-0.18069557862990154,-0.047656722777074376,-0.07798963001141317,2.9580653586179513,1.3824265404150529,-0.11975967124441611,0.018584322964305615,-0.191941558808636,-0.03543648902718675,-0.031209122423332885,0.032479010237169904,0.0612701423692392,0.7966741902020673,16.0,0.8460653526658981
ELC,CTCP Công Nghệ - Viễn Thông Elcom,1,2023,0.0,-0.1510821583151544,-0.1767384295768356,-0.04847401596093705,-0.10393142099024992,0.855309938958785,0.903242937032618,0.21490902952131247,-0.03470738242662052,-0.09535903845586273,-0.12010931199486943,-0.07324979138346076,-0.08665356855024978,-0.02021985397129312,-0.07979674362499908,20.0,-0.12891455330005014
EVE,CTCP Everpia,1,2023,1.0,-0.17530390887025155,-0.18861466243579497,-0.04541166843936184,-0.1013076086305889,0.12056000477919997,0.6929457163943019,0.3617836243715438,-0.047005468286064965,-0.17213979216079367,-0.11762120760360115,-0.08534364774108089,-0.0144791831005953,-0.0039062293414793086,-0.5176087946284708,20.0,-0.5255244303432275
EVG,CTCP Tập đoàn EverLand,1,2023,1.0,-0.17489323726491415,-0.19920518176449234,-0.045184827882208116,-0.10598559373929765,0.1231624248530356,0.5851238363212669,0.43708797173119646,1.1151636454314386,-0.20804302996465945,-0.13755995964637252,-0.09374638879550555,-0.10250407478191634,0.02633887851134555,-0.6268500994243081,14.0,-0.5850814915595752
FCM,CTCP Khoáng sản FECON,1,2023,1.0,-0.17950967371432258,-0.19530696264435624,-0.045311591722970494,-0.1041929216428262,0.32007887710659616,1.2904215063857891,-0.05550203599743988,0.12926709569930595,-0.23240917148445722,-0.11720412963349704,-0.08152576704595449,-0.07555672094378692,0.07269949445794717,-0.4168358080338613,16.0,-0.41400704539559097
FIR,CTCP Địa ốc First Real,1,2023,1.0,-0.16089299890877157,-0.1872936137590704,-0.05193667034807765,-0.10510651060266243,-0.35394792201682473,0.7865101577799934,0.29643687666275453,-0.20688058445884322,-0.15288930326623537,-0.15111783887431354,-0.07362006205465503,-0.10680379562051745,-0.0029009571915024567,-0.32114381235998835,9.0,-0.5169730491639685
FIT,CTCP Tập đoàn F.I.T,1,2023,1.0,-0.16956547396082697,-0.14491708225269773,-0.044567688131128144,-0.10921466041556016,-0.3999240099879203,1.0353470173700348,0.1226456452562836,0.21535369671541732,-0.24847704259363584,-0.1429183388907625,-0.09585038866710778,-0.10191091962981125,0.04846107178442774,-0.7733520043055473,16.0,-0.8988509616688173
FMC,CTCP Thực phẩm Sao Ta,1,2023,0.0,-0.05720079075124894,-0.048112352479546816,-0.047283103035880014,-0.08078838493785136,1.535409051587822,0.8301735637599827,0.2659417277319861,-0.21302962738856548,-0.08749275825864838,-0.04693585906708538,-0.05237486954367449,-0.031470291541266265,-0.037139938832621094,0.18526161607342773,28.0,0.4147070738912259
FPT,CTCP FPT,1,2023,0.0,3.8642596251394616,3.9114275291820415,-0.053007491213465055,6.0010929495761465,1.4894329636167265,0.7655695447079578,0.31106210114995975,-0.1822844127399543,0.030764690870327877,-0.09521666928350436,-0.02093074966272119,-0.04218134024460054,-0.11724200276442115,0.6518659489610736,21.0,0.7491659182723679
FRT,CTCP Bán lẻ Kỹ thuật số FPT,1,2023,0.0,-0.19545414894538415,-0.10819336349359417,15.15510401272989,-0.12359263031930863,0.2636931088401581,1.3514611657659787,-0.09813300950269774,-0.3708550625847697,-0.20587707066072974,0.02143427475701237,-0.09951977210595993,-0.10738513403194662,-0.16482618328567505,-0.7792798270464065,11.0,-1.0576471337704212
GAS,Tổng Công ty Khí Việt Nam - CTCP,1,2023,0.0,5.862343383970266,6.048466697201933,-0.04474449033008619,-0.0679801364619523,0.3235487705383769,0.9894558865951483,0.1546966691324994,0.3731791319116215,0.3510943183484261,-0.08381098487496287,-0.01888973717498717,0.05118017109555658,0.058840850050192975,0.7331618036928595,16.0,1.0870790027167938
